"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/03/2000","AQS","360810094","1","18.8","ug/m3 LC","65","PS 29","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.77798","-73.84318"
"09/06/2000","AQS","360810094","1","4.5","ug/m3 LC","19","PS 29","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.77798","-73.84318"
"09/09/2000","AQS","360810094","1","32","ug/m3 LC","93","PS 29","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.77798","-73.84318"
"09/12/2000","AQS","360810094","1","18.1","ug/m3 LC","64","PS 29","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.77798","-73.84318"
"09/15/2000","AQS","360810094","1","9.4","ug/m3 LC","39","PS 29","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.77798","-73.84318"
"09/18/2000","AQS","360810094","1","16.4","ug/m3 LC","60","PS 29","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.77798","-73.84318"
"09/21/2000","AQS","360810094","1","14.6","ug/m3 LC","56","PS 29","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.77798","-73.84318"
"09/24/2000","AQS","360810094","1","10","ug/m3 LC","42","PS 29","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.77798","-73.84318"
"09/27/2000","AQS","360810094","1","11.5","ug/m3 LC","48","PS 29","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.77798","-73.84318"
"09/30/2000","AQS","360810094","1","8.4","ug/m3 LC","35","PS 29","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.77798","-73.84318"
