"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","airnowval","aqsval"
"11/24/2014","AQS","360810124","1","0.027","ppm","25","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.027"
"11/25/2014","AQS","360810124","1","0.017","ppm","16","QUEENS COLLEGE 2","15","88.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.017"
"11/26/2014","AQS","360810124","1","0.019","ppm","18","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.019"
"11/27/2014","AQS","360810124","1","0.019","ppm","18","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.019"
"11/28/2014","AQS","360810124","1","0.029","ppm","27","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.029"
"11/29/2014","AQS","360810124","1","0.026","ppm","24","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.026"
"11/30/2014","AQS","360810124","1","0.028","ppm","26","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.028"
"12/01/2014","AQS","360810124","1","0.028","ppm","26","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.028"
"12/02/2014","AQS","360810124","1","0.021","ppm","19","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.021"
"12/03/2014","AQS","360810124","1","0.018","ppm","17","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.018"
"12/04/2014","AQS","360810124","1","0.02","ppm","19","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.02"
"12/05/2014","AQS","360810124","1","0.018","ppm","17","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.018"
"12/06/2014","AQS","360810124","1","0.02","ppm","19","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.02"
"12/07/2014","AQS","360810124","1","0.034","ppm","31","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.034"
"12/08/2014","AQS","360810124","1","0.025","ppm","23","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.025"
"12/11/2014","AQS","360810124","1","0.022","ppm","20","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.022"
"12/12/2014","AQS","360810124","1","0.023","ppm","21","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.023"
"12/13/2014","AQS","360810124","1","0.027","ppm","25","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.027"
"12/14/2014","AQS","360810124","1","0.014","ppm","13","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.014"
"12/15/2014","AQS","360810124","1","0.009","ppm","8","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.009"
"12/16/2014","AQS","360810124","1","0.008","ppm","7","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.008"
"12/17/2014","AQS","360810124","1","0.015","ppm","14","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.015"
"12/18/2014","AQS","360810124","1","0.018","ppm","17","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.018"
"12/19/2014","AQS","360810124","1","0.021","ppm","19","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.021"
"12/20/2014","AQS","360810124","1","0.019","ppm","18","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.019"
"12/21/2014","AQS","360810124","1","0.011","ppm","10","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.011"
"12/22/2014","AQS","360810124","1","0.023","ppm","21","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.023"
"12/23/2014","AQS","360810124","1","0.019","ppm","18","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.019"
"12/24/2014","AQS","360810124","1","0.011","ppm","10","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.011"
"12/25/2014","AQS","360810124","1","0.028","ppm","26","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.028"
"12/26/2014","AQS","360810124","1","0.021","ppm","19","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.021"
"12/27/2014","AQS","360810124","1","0.012","ppm","11","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.012"
"12/28/2014","AQS","360810124","1","0.017","ppm","16","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.017"
"12/29/2014","AQS","360810124","1","0.025","ppm","23","QUEENS COLLEGE 2","14","82.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.025"
"12/30/2014","AQS","360810124","1","0.02","ppm","19","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.02"
"01/01/2015","AQS","360810124","1","0.029","ppm","27","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.029"
"01/02/2015","AQS","360810124","1","0.023","ppm","21","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.023"
"01/03/2015","AQS","360810124","1","0.021","ppm","19","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.021"
"01/04/2015","AQS","360810124","1","0.017","ppm","16","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.017"
"01/06/2015","AQS","360810124","1","0.014","ppm","13","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.014"
"01/07/2015","AQS","360810124","1","0.027","ppm","25","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.027"
"01/10/2015","AQS","360810124","1","0.025","ppm","23","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.025"
"01/11/2015","AQS","360810124","1","0.018","ppm","17","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.018"
"01/12/2015","AQS","360810124","1","0.014","ppm","13","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.014"
"01/13/2015","AQS","360810124","1","0.025","ppm","23","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.025"
"01/14/2015","AQS","360810124","1","0.023","ppm","21","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.023"
"01/15/2015","AQS","360810124","1","0.016","ppm","15","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.016"
"01/16/2015","AQS","360810124","1","0.028","ppm","26","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.028"
"01/17/2015","AQS","360810124","1","0.022","ppm","20","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.022"
"01/18/2015","AQS","360810124","1","0.004","ppm","4","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.004"
"01/19/2015","AQS","360810124","1","0.022","ppm","20","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.022"
"01/20/2015","AQS","360810124","1","0.02","ppm","19","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.02"
"01/21/2015","AQS","360810124","1","0.021","ppm","19","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.021"
"01/22/2015","AQS","360810124","1","0.02","ppm","19","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.02"
"01/23/2015","AQS","360810124","1","0.015","ppm","14","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.015"
"01/24/2015","AQS","360810124","1","0.017","ppm","16","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.017"
"01/25/2015","AQS","360810124","1","0.029","ppm","27","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.029"
"01/26/2015","AQS","360810124","1","0.032","ppm","30","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.032"
"01/27/2015","AQS","360810124","1","0.029","ppm","27","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.029"
"01/28/2015","AQS","360810124","1","0.028","ppm","26","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.028"
"01/29/2015","AQS","360810124","1","0.019","ppm","18","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.019"
"01/30/2015","AQS","360810124","1","0.031","ppm","29","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.031"
"01/31/2015","AQS","360810124","1","0.033","ppm","31","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.033"
"02/01/2015","AQS","360810124","1","0.02","ppm","19","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.02"
"02/02/2015","AQS","360810124","1","0.026","ppm","24","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.026"
"02/03/2015","AQS","360810124","1","0.026","ppm","24","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.026"
"02/04/2015","AQS","360810124","1","0.024","ppm","22","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.024"
"02/05/2015","AQS","360810124","1","0.03","ppm","28","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.03"
"02/06/2015","AQS","360810124","1","0.021","ppm","19","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.021"
"02/07/2015","AQS","360810124","1","0.016","ppm","15","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.016"
"02/08/2015","AQS","360810124","1","0.022","ppm","20","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.022"
"02/09/2015","AQS","360810124","1","0.028","ppm","26","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.028"
"02/10/2015","AQS","360810124","1","0.029","ppm","27","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.029"
"02/11/2015","AQS","360810124","1","0.033","ppm","31","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.033"
"02/12/2015","AQS","360810124","1","0.023","ppm","21","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.023"
"02/13/2015","AQS","360810124","1","0.03","ppm","28","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.03"
"02/14/2015","AQS","360810124","1","0.026","ppm","24","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.026"
"02/15/2015","AQS","360810124","1","0.031","ppm","29","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.031"
"02/16/2015","AQS","360810124","1","0.03","ppm","28","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.03"
"02/17/2015","AQS","360810124","1","0.029","ppm","27","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.029"
"02/18/2015","AQS","360810124","1","0.029","ppm","27","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.029"
"02/19/2015","AQS","360810124","1","0.032","ppm","30","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.032"
"02/20/2015","AQS","360810124","1","0.029","ppm","27","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.029"
"02/21/2015","AQS","360810124","1","0.029","ppm","27","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.029"
"02/22/2015","AQS","360810124","1","0.025","ppm","23","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.025"
"02/23/2015","AQS","360810124","1","0.031","ppm","29","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.031"
"02/24/2015","AQS","360810124","1","0.023","ppm","21","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.023"
"02/25/2015","AQS","360810124","1","0.032","ppm","30","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.032"
"02/26/2015","AQS","360810124","1","0.031","ppm","29","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.031"
"02/27/2015","AQS","360810124","1","0.03","ppm","28","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.03"
"02/28/2015","AQS","360810124","1","0.028","ppm","26","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.028"
"03/01/2015","AQS","360810124","1","0.029","ppm","27","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.029"
"03/02/2015","AQS","360810124","1","0.038","ppm","35","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.038"
"03/03/2015","AQS","360810124","1","0.028","ppm","26","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.028"
"03/04/2015","AQS","360810124","1","0.012","ppm","11","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.012"
"03/05/2015","AQS","360810124","1","0.025","ppm","23","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.025"
"03/06/2015","AQS","360810124","1","0.027","ppm","25","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.027"
"03/07/2015","AQS","360810124","1","0.037","ppm","34","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.037"
"03/08/2015","AQS","360810124","1","0.044","ppm","41","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.044"
"03/09/2015","AQS","360810124","1","0.041","ppm","38","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.041"
"03/10/2015","AQS","360810124","1","0.027","ppm","25","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.027"
"03/11/2015","AQS","360810124","1","0.041","ppm","38","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.041"
"03/12/2015","AQS","360810124","1","0.039","ppm","36","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.039"
"03/13/2015","AQS","360810124","1","0.036","ppm","33","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.036"
"03/14/2015","AQS","360810124","1","0.032","ppm","30","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.032"
"03/15/2015","AQS","360810124","1","0.033","ppm","31","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.033"
"03/16/2015","AQS","360810124","1","0.02","ppm","19","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.02"
"03/17/2015","AQS","360810124","1","0.034","ppm","31","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.034"
"03/18/2015","AQS","360810124","1","0.035","ppm","32","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.035"
"03/19/2015","AQS","360810124","1","0.038","ppm","35","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.038"
"03/20/2015","AQS","360810124","1","0.032","ppm","30","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.032"
"03/21/2015","AQS","360810124","1","0.033","ppm","31","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.033"
"03/22/2015","AQS","360810124","1","0.037","ppm","34","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.037"
"03/23/2015","AQS","360810124","1","0.034","ppm","31","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.034"
"03/24/2015","AQS","360810124","1","0.027","ppm","25","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.027"
"03/25/2015","AQS","360810124","1","0.028","ppm","26","QUEENS COLLEGE 2","15","88.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.028"
"03/26/2015","AQS","360810124","1","0.022","ppm","20","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.022"
"03/27/2015","AQS","360810124","1","0.026","ppm","24","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.026"
"03/28/2015","AQS","360810124","1","0.03","ppm","28","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.03"
"03/29/2015","AQS","360810124","1","0.04","ppm","37","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.04"
"03/30/2015","AQS","360810124","1","0.031","ppm","29","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.031"
"03/31/2015","AQS","360810124","1","0.026","ppm","24","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.026"
"04/01/2015","AQS","360810124","1","0.04","ppm","37","QUEENS COLLEGE 2","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153",".","0.04"
